compound_id,base_rdkit_smiles,relation,avg_pIC50
CHEMBL221959,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,<,4.522878745280337
CHEMBL514201,C[C@@H]1CN(Cc2ccc(F)cc2)[C@@H](C)CN1C(=O)c1cc2c(C(=O)C(=O)N(C)C)cn(C)c2cc1Cl,<,4.522878745280337
CHEMBL3658060,C[C@@H]1CN(Cc2ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)nc2)C[C@H](C)N1,<,4.823908740944319
CHEMBL3654248,C[C@@H]1CN(c2ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)nc2)CCN1,<,4.823908740944319
CHEMBL3654261,C[C@@H]1CN(c2ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)nc2)CCN1C(=O)OC(C)(C)C,<,4.823908740944319
CHEMBL3658066,C[C@@H]1CN(c2ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)nc2)CCN1CCO,<,4.823908740944319
CHEMBL559487,C[C@@H]1CNc2c(sc3ccc(O)cc23)C(=O)N1,,7.585026652029182
CHEMBL563672,C[C@@H]1CNc2c(sc3ccc(OCC4CC4)cc23)C(=O)N1,,7.2839966563652006
CHEMBL562754,C[C@@H]1CNc2c(sc3ccc4c(c23)CCO4)C(=O)N1,,8.301029995663981
CHEMBL564076,C[C@@H]1CNc2c(sc3ccc4nc(-c5ccccc5)ccc4c23)C(=O)N1,,6.698970004336019
CHEMBL554286,C[C@@H]1CNc2c(sc3ccc4nc(-c5ccccc5F)ccc4c23)C(=O)N1,,4.962573502059376
CHEMBL560075,C[C@@H]1CNc2c(sc3ccc4nc(-c5cccnc5)ccc4c23)C(=O)N1,,5.198596289982645
CHEMBL552339,C[C@@H]1CNc2c(sc3ccc4nc(-c5ccncc5)ccc4c23)C(=O)N1,,6.4089353929735005
CHEMBL549585,C[C@@H]1CNc2c(sc3ccc4nc(-c5cncnc5)ccc4c23)C(=O)N1,,4.966576244513051
CHEMBL556392,C[C@@H]1CNc2c(sc3ccc4nc(Cl)ccc4c23)C(=O)N1,,7.6020599913279625
CHEMBL561334,C[C@@H]1CNc2c(sc3ccc4ncccc4c23)C(=O)N1,,9.096910013008056
CHEMBL562194,C[C@@H]1CNc2c(sc3ccc4oc(-c5ccccc5)cc4c23)C(=O)N1,,6.6020599913279625
CHEMBL557318,C[C@@H]1CNc2c(sc3ccc4occc4c23)C(=O)N1,,9.0
CHEMBL2103842,C[C@@H]1COC(Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)=N1,<,4.522878745280337
CHEMBL215803,C[C@@H]1C[C@H]2CN1CCn1nc3c(cccc3c1O)-c1nc3c(cccc3nc1O)O2,,9.0
CHEMBL575448,C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1,<,4.522878745280337
CHEMBL4446357,C[C@@]1(O)CCC[C@H]1n1c(=O)c(C(F)F)cc2cnc(NC3CCN(S(C)(=O)=O)CC3)nc21,,6.224025668870631
CHEMBL3658052,C[C@H](CO)NCc1ccc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)nc1,<,4.823908740944319
CHEMBL3648075,C[C@H](CO)Nc1nc(Nc2ccc(S(=O)(CC3CC3)=NS(=O)(=O)CC[Si](C)(C)C)cc2)ncc1Br,<,6.0
CHEMBL3648098,C[C@H](CO)Nc1nc(Nc2ccc(S(C)(=O)=NS(=O)(=O)CC[Si](C)(C)C)cc2)ncc1Br,<,6.0
CHEMBL4741442,C[C@H](CO)Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)ncc1Br,,7.301029995663981
CHEMBL1243039,C[C@H](N[C@@H](C)COc1ccccc1)[C@@H](O)c1ccc(O)cc1,,5.5376020021010435
CHEMBL2111784,C[C@H](Nc1cc(-c2sc(C3CCN(C)CC3)nc2-c2ccc(F)cc2)ccn1)c1ccccc1,<,5.0
CHEMBL3648108,C[C@H](Nc1nc(Nc2ccc(S(=N)(=O)CCO)cc2)ncc1Br)C(C)(C)O,,7.6020599913279625
CHEMBL3648116,C[C@H](Nc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br)C(C)(C)O,,8.301029995663981
CHEMBL3658043,C[C@H](O)CN1CCN(c2ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)nc2)CC1,<,4.823908740944319
CHEMBL142425,C[C@H](O)CNc1cc(-c2[nH]c3cccnc3c2-c2ccc(F)cc2)ccn1,<,4.6020599913279625
