compound_id,base_rdkit_smiles,avg_pIC50,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CHEMBL3800037,CN1c2ccc(-c3cncc(F)c3N3CCC4(CC3)CNC(=O)O4)cc2CS1(=O)=O,8.366531544420413,16.306262356437315,-5.711000575933974,16.306262356437315,0.5529347699533065,0.782744415279678,432.47699999999975,411.30900000000014,432.1267543720005,158,0,0.4073924562898484,-0.44091602836709276,0.44091602836709276,0.4073924562898484,1.4,2.2,2.9,1.97238311608954,2012.9109088000546,39.57446760021749,35.208060307328374,15.024556888256102,22.59581788973742,18.231061111850497,9.22391084515118,5.799891627540885,7.319296824099241,3.939785540758605,5.065154214244813,2.6266308873301205,3.50086628970038,-2.8800000000000003,17761125817.9964,6.811256201374833,6.561306387415615,2.9722848452445145,202.80847616015842,14.946586037938904,5.601050810983688,7.229062919374096,10.023291153407584,0.0,6.093240070938415,9.289194512243443,17.60274921607558,0.0,0.0,6.042418707663295,23.21174039872058,59.530086891957104,42.08631133517999,51.16662537160826,27.491303773713124,0.0,10.293791874235584,0.0,24.051857498792607,35.67153167537679,41.8537188773623,0.0,11.126902983393991,14.514939075435088,20.559724781113765,0.0,0.0,51.562472340428315,20.465110992357793,5.817220841045895,45.72447241776018,30.473046544619407,1.4118420783282006,11.126902983393991,0.0,91.84,145.50512816192725,13.212334168400758,4.39041504767482,0.0,0.0,0.0,0.0,0.0,0.0,9.720841474747257,28.827013201732594,222.30826369381046,0.0,14.860681571333297,-0.7258217960875717,-15.84615365072122,-2.226459422503569,-4.5682395889944605,-14.068060485626184,-16.606543078610155,-5.711000575933974,0.4,30,1,8,0,3,3,1,1,2,6,1,10,3,0,2,2,5,2.2461,109.31950000000002,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CHEMBL1975921,O=c1[nH]c2cc(Br)cnc2[nH]1,5.100000128334196,11.21384731670446,-0.9134259259259252,11.21384731670446,0.08530092592592542,0.6869355963416947,214.02200000000002,209.98999999999998,212.953773848,56,0,0.32451556071189425,-0.30425189848080114,0.32451556071189425,0.30425189848080114,1.7272727272727273,2.5454545454545454,3.3636363636363638,3.129010942668927,619.0901367303137,11.325908934703556,9.127853549972965,6.713850089087669,6.947264862732148,4.629174359236336,3.527745437793772,1.840983613339585,2.6339818828969372,1.10890565971756,1.484475030783892,0.7099265537545659,0.986371141126229,-1.1,2537.2044837231088,3.5321787306878076,2.1971005893754207,1.069995707179112,75.52658900497254,4.977003270229252,0.0,8.470861377424129,0.0,0.0,5.689743398203474,4.977003270229252,9.77851570501903,0.0,0.0,0.0,21.972362605612645,10.645614726647175,8.258217829956703,5.565201268996842,27.093821836333337,0.0,14.937985061405714,0.0,0.0,0.0,27.172314016585766,0.0,0.0,5.689743398203474,0.0,0.0,15.929943897949348,14.937985061405714,0.0,0.0,2.7415171123404405,21.48257061838229,2.8236841566564013,11.16387793838399,0.0,61.54,5.689743398203474,4.794537184071822,0.0,27.85191137269446,9.954006540458504,0.0,0.0,0.0,0.0,20.913922418896558,5.565201268996842,29.697092781557068,2.961513605442177,15.6777130574452,0.0,-1.1578009259259243,0.0,-0.19157407407407367,-0.23694444444444418,0.0,0.0,0.0,11,2,4,0,0,0,0,2,2,2,2,5,0,0,0,0,2,1.0137,44.4144,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL180022,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,5.0,13.829272518233614,-4.082802598790795,13.829272518233614,0.13206586490481342,0.21847545958158987,557.0540000000013,527.8220000000002,556.1989664680009,204,0,0.2476891905287519,-0.4916171569547509,0.4916171569547509,0.2476891905287519,1.275,2.175,3.0,2.132312505924591,2816.8553303475715,53.54664090486302,48.28599091740057,20.041919863419018,31.03626490896156,24.537311726663933,10.520849008673244,6.658502758215599,7.036467231224826,4.1580278116897365,4.424161723175397,2.647484906780057,2.822809575259312,-4.649999999999999,45480742593759.59,9.195338068759582,13.422999387785037,7.256905662790078,278.43064441120606,24.99326234502733,24.127230222276374,2.8236841566564013,5.907179729351506,0.0,0.0,14.76249422596624,0.0,5.261891554738487,0.0,23.695430343931378,57.05805816383994,57.08909516666514,61.66260820891002,54.1024282649243,45.47320337571576,5.261891554738487,14.867866772744895,0.0,13.410877360211968,37.627125434373475,89.06929637529379,0.0,17.568244979360085,20.09335261417685,17.062158824050687,11.49902366656781,11.600939890232516,47.78254522989312,11.35352242698811,11.33111286753076,55.119752620437126,72.78928357500702,7.846317470397728,10.902924932081056,0.0,112.39999999999999,185.06868269949246,11.427187294980527,0.0,5.309813353288376,0.0,0.0,6.069221312792274,0.0,0.0,9.967957041894417,59.538072414914794,245.86130396118978,6.343321909710102,20.12571649212265,7.137022283723263,-7.33168352341442,-5.086946257631112,-12.376879733278205,-2.1857477065902273,-23.04166298138738,0.0,0.2,40,2,9,0,0,0,2,2,4,8,2,10,14,0,0,0,4,5.932480000000005,157.2543999999997,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
CHEMBL1998765,CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2ccc(OCCC(N)=O)cc2)n1,5.700000503883016,14.105973358525508,-4.311000008659246,14.105973358525508,0.2475435749432413,0.2840510774057129,484.55599999999976,456.3320000000003,484.21105537600084,184,0,0.2974411989040312,-0.4930597380097995,0.4930597380097995,0.2974411989040312,1.1388888888888888,1.8888888888888888,2.638888888888889,2.1992268826551924,2575.1320744759396,49.84797029211374,45.42184754385528,17.421847543855282,28.714620043254428,23.1539022991594,9.31226151265953,6.517104755512676,6.517104755512676,4.03901097377644,4.03901097377644,2.5394305410050277,2.5394305410050277,-4.46,5724291852192.948,7.521145677255842,10.032315608253,5.434415439831621,248.12017686156324,15.766393282814699,11.567374611118932,4.235526234984602,5.907179729351506,11.690424675716445,0.0,14.383611552215466,4.681802935145185,5.098681808301038,0.0,62.8526073055301,34.94212325958277,32.099204786629485,43.5038442001608,57.62496464525566,34.18791561183257,0.0,9.780484743446223,5.719716975726273,32.3435917226132,11.868798596204664,83.76640397850502,0.0,11.436898107967467,15.766393282814699,5.817862777835028,5.749511833283905,0.0,33.93707439143046,15.004064837540422,0.0,77.2494818280892,72.50902449195954,4.235526234984602,16.459834703613154,0.0,116.30999999999999,179.32332499284922,14.383611552215466,0.0,4.681802935145185,0.0,0.0,0.0,0.0,0.0,5.098681808301038,43.24135309304016,232.95674671666,0.0,40.341715112342925,0.9580477591006384,-9.89501285962864,-9.983275619741892,-15.90984712417728,-3.967235522574213,-16.834471795314883,0.0,0.21428571428571427,36,3,8,0,0,0,3,1,4,6,2,8,8,0,0,0,4,4.398600000000003,138.47859999999994,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL1994808,Cc1nnc(-c2ccccc2)c(C#N)n1,4.200000030616179,9.127715576971529,-2.6836091689762327,9.127715576971529,0.3568131141345423,0.6961980146398986,196.21300000000005,188.14899999999997,196.074896256,72,0,0.17028599375930079,-0.2181944675324878,0.2181944675324878,0.17028599375930079,1.3333333333333333,2.1333333333333333,2.8,2.8159976257242434,810.3810740522182,17.524579547452824,15.288854381999833,7.288854381999832,10.590441380715474,7.818033988749895,3.818033988749895,2.444427190999916,2.444427190999916,1.529434955049954,1.529434955049954,0.9406888370749729,0.9406888370749729,-2.28,85043.20322480252,3.703588209558114,3.8433106874132528,1.812020925629183,98.47812274840965,0.0,17.58755380564066,5.693927994848461,0.0,0.0,0.0,0.0,4.9839785209472085,5.261891554738487,10.197363616602075,30.212093538316473,6.851892117295679,9.675727160207655,6.853792780851101,10.96606844936176,0.0,5.261891554738487,15.181342137549283,0.0,6.851892117295679,0.0,41.73042603116486,0.0,17.32660079933773,0.0,0.0,0.0,0.0,15.181342137549283,0.0,18.18300498482644,22.484400942210144,30.212093538316473,0.0,11.257379486545457,0.0,62.46,48.58231814846054,0.0,0.0,11.257379486545457,0.0,0.0,0.0,6.069221312792274,0.0,15.181342137549283,16.227960004100247,60.002316914420085,0.0,3.569606009070295,16.07277840765936,-1.2020393990929692,-0.6618826110691189,-1.3471701520114208,0.0,-2.6836091689762327,0.0,0.09090909090909091,15,0,4,0,0,0,1,1,2,4,0,4,2,0,0,0,2,1.7187,54.715000000000025,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL1971606,CCCOc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3F)cc2)c1,5.40000018605658,14.928286424984561,-4.093900706434754,14.928286424984561,0.8280553324724957,0.6171910969311868,378.44699999999966,355.2630000000001,378.1743561960007,144,0,0.25124924448235897,-0.4936007758544437,0.4936007758544437,0.25124924448235897,1.3928571428571428,2.25,3.0357142857142856,2.379560943562833,1889.2557582981062,39.88386867697599,36.58888824493687,13.58888824493687,22.82188563316259,18.642995458700284,7.195781863200325,4.698203484626897,4.698203484626897,2.9555593617238016,2.9555593617238016,1.7742103682748265,1.7742103682748265,-3.209999999999999,14427181658.65742,5.659540319996727,9.129006509104775,4.737887285523815,196.31773525113408,10.046676307088426,11.5667326743298,1.4118420783282006,0.0,5.907179729351506,0.0,9.77851570501903,4.39041504767482,0.0,0.0,31.02156694794886,54.563813540335524,28.265866643570508,37.94039270846378,45.49034549961975,5.907179729351506,0.0,10.293791874235584,0.0,26.094601604270384,6.558985242916289,83.67168261503906,0.0,16.876414816677897,10.046676307088426,4.39041504767482,5.749511833283905,0.0,17.450143493215002,0.0,5.817220841045895,72.17273000748106,66.72755879059918,1.4118420783282006,11.126902983393991,0.0,51.22,144.41867736154353,9.184952231746642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,36.30539326787309,203.8188370887213,0.0,16.899064150091778,-0.8280553324724957,-5.244856060390702,-5.3679591539332145,-16.597233496741644,-6.125422373649292,-11.804374821625702,0.0,0.21739130434782608,28,1,4,0,0,0,2,1,3,3,1,5,9,0,0,0,3,5.167500000000004,107.74020000000003,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL3798778,COCCN1CCCC12CCN(c1c(Cl)cncc1-c1ccc3c(c1)CS(=O)(=O)N3C)CC2,7.308034897232639,13.372388734393894,-5.813939305197474,13.372388734393894,0.5919052983665205,0.6354048041577635,491.05699999999973,459.8090000000003,490.18053953200086,178,0,0.2386778575539178,-0.38335993754137093,0.38335993754137093,0.2386778575539178,1.303030303030303,2.1515151515151514,2.9393939393939394,2.024480974613305,2423.068098624516,50.497117331027866,46.799812016864514,17.372237543810694,27.880439387343866,24.053330168868587,10.371357970678453,6.2506803563905,8.148050025958087,4.359482783296159,5.748373425980379,2.891708484760181,3.9872081435920244,-1.8699999999999994,2358517446766.5674,6.46219916166666,8.725775733911513,4.007669812402743,244.44607319769153,9.636772684650527,0.0,0.0,10.023291153407584,0.0,0.0,14.189104243093919,8.417796984328938,0.0,0.0,17.643358597895812,55.200299688354036,82.99693814505667,45.11045066521757,55.648175179405854,32.999003593007224,0.0,9.883888251797686,0.0,36.73558174285102,55.765329061491606,41.059131350057726,0.0,11.126902983393991,9.205125722146711,11.374772549367124,0.0,11.600939890232516,70.40081382785488,20.465110992357793,0.0,73.54866633829138,30.473046544619407,5.022633313741326,11.126902983393991,0.0,65.98,170.98491857141954,19.383865433690694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.720841474747257,43.1283866821476,296.1354000511492,6.401897488656321,1.4555541522556612,-1.48465995287514,-16.778023780194353,0.0,-4.740066837800771,-22.43182250380732,-27.62748012188304,-9.819687384389493,0.5416666666666666,33,0,7,0,3,3,1,1,2,6,0,9,7,0,2,2,5,3.762800000000003,132.5708,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CHEMBL1971227,O=CN(O)C(CS(=O)(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)c1ccc(O)cc1,5.800000874803203,14.07587882232272,-6.459526242181132,14.07587882232272,0.9787841484256878,0.30566311904828347,465.44899999999984,447.3050000000002,465.0857783360005,168,0,0.41591021979081066,-0.5079666232935305,0.5079666232935305,0.41591021979081066,1.0625,1.625,2.09375,2.555453947041984,1978.4694860586183,38.961218946165616,33.03059675731082,15.847093338238542,22.63498111700151,16.66306098603764,9.329727652704305,5.495777695193291,7.115023706275639,3.3851704284308157,4.588829957044137,1.9770431147611427,2.889412933325505,-3.369999999999999,11656856323.152227,9.242183323368758,9.011402473531371,5.2670948552020205,207.054035873169,5.1088081911072125,7.1202703894541255,9.837253136417502,7.81734660255044,1.4311996572326342,6.176298517443475,10.00407100511562,13.481014709294286,13.171245143024459,0.0,36.25451224597977,52.94486672107075,2.7415171123404405,40.00164555092745,60.06525787953244,16.223400081735306,1.4311996572326342,5.063217724965349,0.0,17.089674461310896,5.704956885150159,83.63592747535355,0.0,16.876414816677897,0.0,13.171245143024459,5.749511833283905,0.0,37.3216602091459,20.808088837932797,0.0,39.07693235046717,77.40450796747731,1.4311996572326342,11.126902983393991,0.0,94.91000000000001,144.5935914451932,26.383579311425223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.31834201215101,24.79453621318879,213.4774060898266,0.0,10.197116435916437,6.855651525402557,-11.121360592229077,-1.1549081484696118,-23.61090930345768,-7.850136431474758,0.0,-6.459526242181132,0.13636363636363635,32,2,6,0,0,0,3,0,3,5,2,10,8,0,0,0,3,4.440600000000003,109.47009999999999,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CHEMBL4786883,CC(O)(C(=O)Nc1ccc2c(c1)Oc1ncccc1C(=O)N2c1ccncc1)C(F)(F)F,5.0,14.036080888856933,-6.2081579121552535,14.036080888856933,0.1389197137188205,0.6367192441010125,444.36899999999986,429.24900000000014,444.1045396200005,164,0,0.42560136268258025,-0.43588162699657934,0.43588162699657934,0.42560136268258025,1.28125,2.0625,2.75,2.1710607964935833,1835.2453483479728,35.87543250853871,30.055740962882965,15.055740962882966,21.47104521528962,15.455490501387132,8.10002861542331,5.827640181088718,5.827640181088718,3.798068140494143,3.798068140494143,2.3153946733005513,2.3153946733005513,-3.9899999999999993,4996230186.646984,9.652900079223588,7.607393542103036,3.6231682319564174,200.06017654923517,15.155484498195637,5.563451491696996,7.161353911612106,12.912238804651693,11.814359458703011,6.176298517443475,19.47296261994133,4.9839785209472085,13.171245143024459,0.0,0.0,43.10640436327545,34.36076628330181,25.082358111069322,51.83769396461647,28.876518282753697,1.4311996572326342,9.967957041894417,0.0,18.62924144572284,10.209723084138854,66.37906807778434,0.0,11.629500169719275,14.946586037938904,30.233403967075148,11.629500169719275,0.0,40.099673677364436,4.794537184071822,0.0,35.02974202327736,60.815616586087344,1.4118420783282006,0.0,0.0,104.65,130.82414132926854,22.760319511168106,0.0,4.899909730850478,0.0,0.0,0.0,0.0,0.0,15.07676523300163,25.399765919573742,166.33052762786372,0.0,34.080049105430234,2.4155781492447588,-9.85647882986222,-6.7945870179453784,-8.664927193663875,-9.23950392891204,-4.5206579121552535,0.0,0.14285714285714285,32,2,8,0,1,1,1,2,3,6,2,11,5,0,0,0,4,3.8126000000000007,106.76800000000001,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,2,0,3,0,0,0,0,1,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
CHEMBL1977138,CC(Nc1cncc(-n2cnc3ccc(C#N)cc32)n1)c1ccccc1F,8.100015437450608,15.264765826431104,-3.7453265266863323,15.264765826431104,0.33323061014529287,0.596400328210941,358.3799999999998,343.2600000000001,358.1342227000004,132,0,0.16227271823447578,-0.362088781753898,0.362088781753898,0.16227271823447578,1.3703703703703705,2.259259259259259,3.111111111111111,2.0850956514579457,1820.6494776757343,31.798082239349085,28.061246046008975,13.061246046008975,19.320398313898732,14.56947740500432,7.122263809504362,4.850050214004405,4.850050214004405,3.20247576444084,3.20247576444084,2.042088098138627,2.042088098138627,-3.789999999999999,766404963.422225,6.741662831475976,6.843461371786559,3.2040159377440243,175.6407496597577,5.309813353288376,19.309213889017368,7.229704856163229,0.0,0.0,0.0,9.551078168738563,14.358372089569237,5.261891554738487,0.0,18.127256122989884,31.02156694794886,9.675727160207655,54.737342691403185,24.992876912386098,16.85126421306755,5.261891554738487,19.51903521063298,0.0,12.869784585645323,5.309813353288376,77.8902169136787,0.0,11.887084090627301,5.309813353288376,10.208277825509848,0.0,0.0,19.51903521063298,0.0,17.148333708576654,43.18730735542242,60.946093089238815,1.4118420783282006,16.85126421306755,0.0,79.42,113.42912849022662,5.261891554738487,4.39041504767482,5.309813353288376,4.567099647791355,0.0,0.0,6.069221312792274,0.0,14.951935562841626,20.60246186471128,137.2706936412144,0.0,11.179247678973976,9.071372874220634,-2.940648590340739,-3.785803023829616,-8.908375597053883,-2.8078271231651017,-3.7453265266863323,0.0,0.1,27,1,6,0,0,0,2,2,4,6,1,7,5,0,0,0,4,3.999380000000002,99.81270000000002,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
