compound_id,base_rdkit_smiles,avg_pIC50,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CHEMBL1230020,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,5.0,15.7412259026553,-6.298118235496931,15.7412259026553,0.09607953306678185,0.5997438594472442,413.83299999999986,399.7210000000001,413.0412464280004,142,0,0.2323051362573483,-0.34538927081511767,0.34538927081511767,0.2323051362573483,1.5555555555555556,2.3333333333333335,3.074074074074074,2.3815687417494558,1746.1784571590238,31.944711088220565,26.608527367383008,14.18095289432919,18.372691343275093,13.503563698895904,8.427164309705855,4.68391355110734,6.398709034839865,3.025054732001651,3.987009585179539,1.9767311571547905,2.654249076696546,-2.5199999999999996,225889036.02959606,8.236194441406676,7.241185926979019,3.78777217550763,177.95093619247046,4.977003270229252,11.464398061813622,8.640904997702297,15.806536099772522,0.0,0.0,9.509656797805953,22.182605600625784,0.0,0.0,18.452832007528194,24.500181024319264,32.890776020982855,28.83222074612314,41.265951094449456,44.12826369992112,0.0,9.960981791176462,0.0,13.224817018625059,10.42007649888429,58.2570245238465,0.0,0.0,4.715119613734132,14.468216370033202,0.0,11.600939890232516,29.866980607020498,10.023291153407584,11.63444168209179,45.59535986013354,30.473046544619407,7.846317470397728,11.033401435232523,0.0,91.92,114.42924185104445,13.212334168400758,8.78083009534964,4.977003270229252,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,30.87372672093155,162.27518653511856,5.790120971378485,17.01661125966891,-1.4527372486829515,-10.256954043409714,-6.474412661669606,-4.355450263354518,-6.169289973739659,-3.9638452287014845,-6.298118235496931,0.17647058823529413,27,2,6,0,0,0,1,2,3,4,2,10,7,0,0,0,3,3.877200000000002,98.59470000000002,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CHEMBL574738,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,7.769551078621726,15.087199606645314,-6.24091603521385,15.087199606645314,0.30134341684137,0.3733441496106457,529.5670000000007,499.3270000000002,529.2413078600009,202,0,0.4162995068777447,-0.4388490159152836,0.4388490159152836,0.4162995068777447,1.105263157894737,1.8157894736842106,2.526315789473684,1.919876884588274,2479.7713271355565,53.323026265731414,48.08088516845512,18.08088516845512,30.13645278693497,24.34866869570917,9.507027909209299,6.288150211258826,6.288150211258826,3.7999813426897235,3.7999813426897235,2.3131539394769414,2.3131539394769414,-3.899999999999999,17458010965381.107,8.297845154039727,12.096201602349261,7.325948027494038,260.8926898152645,25.566212744515656,19.241504881255377,4.235526234984602,5.879988336435371,0.0,12.207413029781547,4.899909730850478,14.76249422596624,13.171245143024459,0.0,12.894310824958975,48.31482342199271,81.55097058995631,16.529519941058755,63.94865253247693,23.223749839540226,0.0,19.76777650359537,0.0,19.525050319055097,55.389565381727095,65.76962435866658,0.0,11.629500169719275,20.666303013665175,35.15841765429844,11.629500169719275,0.0,65.25901633779542,12.67315820175942,0.0,54.989276117285655,54.642721375272586,4.235526234984602,0.0,0.0,94.65,180.02749617712092,4.794537184071822,13.171245143024459,5.309813353288376,0.0,0.0,0.0,0.0,0.0,9.967957041894417,45.982870205380614,294.30825177712785,0.0,18.005209355448564,-1.931881488295038,-8.759308383125127,-3.394914479311862,-15.696693950411431,-7.325975414130914,-35.121354083968804,0.0,0.34615384615384615,38,3,9,0,1,1,2,1,3,7,3,12,10,0,1,1,4,5.1109000000000036,139.57109999999992,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,4,3,0,0,1,0,0,0,0,0,3,0,2,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CHEMBL4860979,CN(C1CC1)S(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc4c(c3)CCNC4=O)c2)c(F)c1,4.653647025549361,16.419479869362938,-6.222788889039509,16.419479869362938,0.4201816959935756,0.6008097197452176,466.53799999999984,443.35400000000027,466.14748981600064,170,0,0.2510713062049918,-0.3831850987902553,0.3831850987902553,0.2510713062049918,1.2727272727272727,2.090909090909091,2.8484848484848486,1.8889272485197306,2345.6303717129413,43.3314624341687,38.799812016864514,16.61630859779224,25.05410088796175,20.02002641688659,10.118448959187361,6.337130061683146,8.060659403473432,4.2939324034258,5.677254836496204,2.6519871585614845,3.5647983984222664,-3.2999999999999994,207137906304.05048,7.609465020576131,7.929032618127741,3.8711107621341494,223.53408335307319,11.029530329014648,11.635083618880923,4.235526234984602,10.023291153407584,5.907179729351506,0.0,4.794537184071822,17.792190552950963,4.305215991296234,0.0,18.127256122989884,54.415352518035306,64.36638290459325,15.861551924879533,49.253446574464604,21.748333660594117,0.0,14.599007865531817,0.0,30.03215064785556,19.192403560324465,65.41394998889771,0.0,22.253805966787983,11.029530329014648,10.208277825509848,0.0,0.0,43.10475027887172,16.396216054736964,5.817220841045895,56.08246109352903,53.3653096399756,4.235526234984602,22.253805966787983,0.0,105.39000000000001,168.25567316904446,13.212334168400758,4.39041504767482,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,31.650697358388992,230.63405203275917,0.0,14.528311045358793,-0.46358579232963626,-7.903982430926806,-5.067601039023573,-14.480321675763763,-11.935257733563038,-7.672158850804955,-6.222788889039509,0.25,33,3,7,1,1,2,2,1,3,5,2,9,7,1,0,1,5,3.205700000000001,123.48740000000004,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CHEMBL1236107,Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1,5.0,8.578633926966358,-2.885815603756365,8.578633926966358,0.14863624076173676,0.49235603543853707,359.41799999999984,346.3140000000001,359.09531441600046,126,0,0.21668386829481537,-0.27512334507644826,0.27512334507644826,0.21668386829481537,1.1538461538461537,2.1538461538461537,3.076923076923077,1.7313226814498022,1846.5019479414486,28.71229580172218,25.53874345896357,13.355240039891296,18.144660731129704,13.494316267963654,7.810812848891381,4.830401190182828,5.807921997548731,3.1953204707758833,4.0407293561778745,2.0849603561246517,2.818100961649083,-3.26,345538782.2469636,6.805402468840621,5.921357991514548,2.6011722965652853,170.5208176180723,0.0,0.0,5.647177220767728,5.156436481820707,0.0,0.0,9.665781456092393,0.0,14.712761510217698,10.197363616602075,6.042418707663295,48.016397195370885,39.279052172102006,31.09110948498168,17.819861230212858,28.311987102239904,0.0,34.57590658291217,6.975826900282246,10.051919957338482,0.0,60.815616586087344,0.0,11.257379486545457,0.0,0.0,0.0,11.761884949391115,34.57590658291217,6.975826900282246,0.0,17.819861230212858,70.86753654342583,0.0,27.80748163939424,0.0,73.79,79.04882297291503,0.0,0.0,26.60202211018727,16.4436878845363,4.5153978936156225,0.0,0.0,0.0,25.37870575415136,17.819861230212858,105.80124282900212,0.6245776381540267,3.611579741337276,15.105823082887042,-1.3224349654113468,0.0,-3.5557887687929846,-1.9625172867530856,-2.885815603756365,0.0,0.05555555555555555,26,0,7,0,0,0,1,4,5,8,0,8,4,0,0,0,5,3.2242000000000006,98.85000000000002,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL608533,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.0,15.291869069729122,-5.260592246157728,15.291869069729122,0.011735911561849166,0.28721839165619395,570.6490000000015,540.4090000000003,570.2267054400008,214,0,0.25343745166609966,-0.37426157346318195,0.37426157346318195,0.25343745166609966,1.0930232558139534,1.8372093023255813,2.604651162790698,1.7287991950308557,3587.7940728728936,55.23472163806188,50.92184754385528,20.921847543855282,32.967202010309336,27.13163324214131,12.184419646641354,9.440595395963529,9.440595395963529,7.4140375204665725,7.4140375204665725,5.808959530463414,5.808959530463414,-4.659999999999999,1120028462935830.6,9.172683836749528,8.46135367273348,2.968438278328138,289.1172912156821,28.817648287321664,12.283970836886542,7.1368276722984545,0.0,11.814359458703011,0.0,9.589074368143644,0.0,0.0,0.0,54.38176836896965,36.58501843964585,64.95798074372811,62.43407651008637,60.226640483008374,55.426059187027235,0.0,19.343922379721565,0.0,43.74852560214744,14.013779359164834,95.24179767471384,0.0,0.0,5.309813353288376,0.0,0.0,0.0,51.96015833960066,21.695571185886294,0.0,85.4601968007326,78.55144319962284,1.4118420783282006,43.611699728324226,0.0,77.72999999999999,213.33007155390388,22.61439841428468,4.794537184071822,14.444012648871084,0.0,0.0,0.0,0.0,0.0,0.0,32.81770488465181,282.5020165409516,0.0,28.70918576660997,-4.523672273761299,-13.942684863296497,-4.284005659105785,-22.6228137975162,-14.829697578105328,-12.95841621768815,-4.466578584754996,0.2571428571428571,43,1,8,0,3,3,4,2,6,6,1,8,6,0,1,1,9,5.906800000000007,165.12369999999964,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL601719,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,5.0,14.874374728593432,-3.9870423238346975,14.874374728593432,0.25034326490098247,0.533055458733566,450.3449999999997,428.1690000000001,449.1185439040006,158,0,0.1656916893305656,-0.4820245905177427,0.4820245905177427,0.1656916893305656,1.5,2.3333333333333335,3.1,2.1049761172993717,1916.3010606038147,40.43627491978329,36.27820968699133,15.790067579028246,23.22769861156736,18.555690168477405,8.469978327995992,5.318897859093547,6.074826805112001,3.461815395109321,4.1001906760517315,2.132744409047343,2.6362265816424504,-2.349999999999999,30222446413.874416,7.084232586495962,8.794861928474424,4.237011144043406,214.78012348400347,15.766393282814699,13.309080946324084,14.391058767775334,0.0,0.0,0.0,4.681802935145185,9.374393568622029,5.098681808301038,0.0,23.20187978046503,50.71871741157621,49.137122328334286,28.17948944226749,39.40721680369365,29.01974255830006,0.0,20.074276617681807,0.0,31.695652415254074,18.713436344358165,58.07188071565971,0.0,16.876414816677897,15.766393282814699,10.208277825509848,5.749511833283905,23.20187978046503,27.758182633025317,0.0,5.817220841045895,63.30351647418531,36.645941755434166,14.280792862467255,11.126902983393991,0.0,77.99,136.48506042307324,4.39041504767482,0.0,4.681802935145185,0.0,0.0,0.0,0.0,0.0,10.082660329248245,58.21868153648391,201.08692075480673,12.015858941321856,3.546720134806804,0.4002788240644972,-3.9642814007249347,-4.344516472817598,-7.733392102704839,-15.723559131618138,-11.478473991578802,0.0,0.3333333333333333,30,3,6,0,1,1,1,2,3,6,2,9,7,0,1,1,4,5.037700000000004,116.47410000000004,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL4542127,COc1cccc(Cl)c1C(=O)Nc1c[nH]nc1C(=O)NC1CCN(S(=O)(=O)c2cccc(NC(=O)/C=C/CN(C)C)c2)CC1,7.301029995663981,14.68311980133807,-6.89829822640444,14.68311980133807,0.4326761862024684,0.23156649968737045,644.1540000000014,609.8820000000001,643.1979804880009,234,0,0.2736682123934102,-0.49586697848964434,0.49586697848964434,0.2736682123934102,1.3181818181818181,2.090909090909091,2.840909090909091,1.9577977291612785,3117.161080446501,61.42532056130337,54.86619767475597,22.438623201702153,34.56867931875145,27.57537737981415,12.604550799624183,7.2216553970979,9.323149211897423,4.459597291332918,6.126393079160243,2.694706855364318,3.8284863101631186,-4.24,1409087718951350.8,10.137806097441425,14.488824934897579,8.020707901035099,308.18923999265525,25.566212744515656,11.3129633249809,11.341296308161263,15.930470882759089,11.814359458703011,0.0,19.475318109798547,8.417796984328938,9.40389779959727,0.0,29.737849051594672,56.90959714153972,65.35296165155493,41.83407530920835,74.30839648876388,50.72054278106174,0.0,24.705327441319206,0.0,23.65922574652618,51.09981201897166,76.85398245681574,0.0,5.749511833283905,20.66630301366518,11.374772549367124,5.749511833283905,11.600939890232516,92.03292804115884,14.817828337479405,0.0,74.71506034245449,65.46945313204674,10.670001627054129,0.0,0.0,165.82999999999998,216.08878057944497,22.8014085365444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.835544762101087,58.371064888651965,309.96053554031647,6.040385336041433,38.33017604027646,-1.3271523213512144,-6.820358497407941,-8.51390212640743,-20.50954420409042,-11.513975981158419,-22.06769440236418,-10.467358272743677,0.3103448275862069,44,4,13,0,1,1,2,1,3,8,4,15,14,0,1,1,4,2.963400000000001,166.5575999999997,0,0,0,0,0,2,1,0,0,0,3,3,0,0,0,3,4,0,0,1,0,1,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CHEMBL1241674,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,5.0,8.658010440287226,-3.607103442476369,8.658010440287226,0.1307409402900026,0.5277706284055409,308.3449999999997,292.217,308.13855913200047,116,0,0.2930926378118286,-0.5079415648555174,0.5079415648555174,0.2930926378118286,1.5217391304347827,2.4782608695652173,3.3043478260869565,2.2981226190744204,1622.8346710795163,29.56603143178021,27.091529863463613,11.091529863463611,17.805655435878744,13.89008119969546,6.140192122731722,4.467978527231763,4.467978527231763,3.069325918103329,3.069325918103329,2.1426745951806363,2.1426745951806363,-3.0900000000000003,171136800.4992896,4.70253304566925,4.703832953310596,2.006673365253148,154.07683517882532,15.805528437062739,24.935432876103842,9.88270345575233,0.0,1.4311996572326342,0.0,0.0,14.6497599770396,5.098681808301038,0.0,0.0,37.87345906524454,25.145368737452017,17.933944990164356,25.793437100134447,27.754189145148608,1.4311996572326342,24.725445055569892,0.0,19.721676702941004,5.719716975726273,30.473046544619407,0.0,17.137367822980828,5.719716975726273,5.817862777835028,5.749511833283905,0.0,31.265452903909736,0.0,0.0,36.17077937698365,30.473046544619407,4.235526234984602,33.32418235701051,0.0,105.64,95.08628021568984,0.0,0.0,10.401519910871457,4.977003270229252,0.0,0.0,0.0,0.0,20.175447041302665,22.11582856625987,127.82414400090718,0.0,7.714440784016901,7.155925403410521,-2.7279019852635464,-1.446506368311021,-6.489803312968899,-0.8994249701717234,-7.214206884952737,0.0,0.1875,23,4,7,0,0,0,1,3,4,6,3,7,6,0,0,0,4,2.8432999999999993,89.07790000000001,0,0,0,1,0,5,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL1908397,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,6.060480747381382,13.598806037185437,-3.825270677128282,13.598806037185437,0.2747566501169838,0.7752072726994866,332.40699999999964,312.247,332.1637112600006,126,0,0.2534394905688812,-0.33610039828734317,0.33610039828734317,0.2534394905688812,1.2,1.96,2.76,1.977812333553166,1773.9007331537991,34.67676189578944,32.1971026724637,12.197102672463696,20.31008395210545,16.613798920481702,6.719371729481786,4.471793350908356,4.471793350908356,2.937776356533408,2.937776356533408,1.812638178266703,1.812638178266703,-2.9199999999999995,1944092517.4240396,4.828057874436378,6.906831389792871,3.3196968723785383,174.11332566441257,10.209723084138854,1.4118420783282006,1.4118420783282006,0.0,5.907179729351506,0.0,9.886243741654903,0.0,5.098681808301038,0.0,36.26416528435204,29.742779360722444,42.42014866810646,30.401248498847796,32.29187535179218,28.9142481535037,0.0,20.400111450022973,0.0,0.0,25.98743873726378,65.1601806395488,0.0,0.0,5.309813353288376,0.0,0.0,0.0,46.98491656334988,0.0,0.0,46.289022173378264,48.33934966130636,2.8236841566564013,23.00706842415219,0.0,61.02,130.27159061445516,4.794537184071822,0.0,5.091706557583081,0.0,0.0,0.0,0.0,0.0,5.098681808301038,27.497338167720358,162.34043443642292,0.0,13.018063598710174,2.84670353242574,-3.4242448908435357,-2.022271363807606,-10.037042327854573,0.0,-15.054976318386462,0.0,0.2,25,2,5,0,1,1,2,1,3,3,2,5,3,0,1,1,4,2.7787000000000006,100.23690000000005,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL230011,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,5.0,8.496705036953053,-0.8012563981566505,8.496705036953053,0.04743478643370436,0.43266451954791146,346.3499999999998,332.23800000000006,346.11782368800044,128,0,0.29309262284493987,-0.5079428929932746,0.5079428929932746,0.29309262284493987,0.8461538461538461,1.5384615384615385,2.1538461538461537,2.3139789482513833,1688.6466695758352,29.789646070911807,26.499778153927473,12.499778153927474,18.75823303062057,13.499667230891212,6.894316267963653,4.848495874713716,4.848495874713716,3.178756434544332,3.178756434544332,2.16040537155513,2.16040537155513,-3.9399999999999995,400812005.8770533,6.412948671664298,5.850360878873389,2.6888612580802707,167.44925093312085,21.65705033366697,11.49902366656781,22.629109029531815,5.948339280986494,2.8623993144652684,0.0,0.0,9.967957041894417,9.967957041894417,0.0,24.16967483065318,24.16967483065318,11.126902983393991,22.35392443905868,26.831053144888987,22.930079997205514,2.8623993144652684,19.935914083788834,0.0,0.0,11.439433951452546,48.33934966130636,0.0,34.01378263965872,11.439433951452546,11.766202058821523,11.49902366656781,0.0,33.015929780468525,0.0,0.0,10.96606844936176,48.33934966130636,5.6473683133128025,33.678636911474904,0.0,144.06,105.28321229817061,0.0,0.0,11.439433951452546,0.0,0.0,0.0,0.0,0.0,30.153530466003257,19.47583607713983,110.8341760203214,0.0,16.036963381018662,8.677828204743788,-3.418707024463698,-2.810403874040688,-6.319856707579469,0.0,0.0,0.0,0.0,26,6,8,0,0,0,2,2,4,8,4,8,6,0,0,0,4,2.3294000000000006,98.1544,0,0,0,2,0,4,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
